objectid,wd18cd,wd18nm,wd18nmw,bng_e,bng_n,long,lat,st_areashape,st_lengthshape
527,E05000725,Failsworth East, ,390889,400847,-2.13882995,53.50419998,4539583.70874888,11792.8689143263
528,E05000726,Failsworth West, ,389265,401051,-2.16332006,53.5060997,2557048.23920653,10242.0665026257
529,E05000727,Hollinwood, ,391741,402481,-2.12601995,53.51900101,2771667.77509107,9023.99277649137
530,E05000728,Medlock Vale, ,393316,402612,-2.10226989,53.52009964,3631201.28203662,12206.7882764755
531,E05000729,Royton North, ,390935,408176,-2.13835001,53.57009888,5030035.86957842,10656.4838985141
532,E05000730,Royton South, ,392425,407457,-2.11582994,53.56370163,4019669.29070232,12496.0558582057
533,E05000731,Saddleworth North, ,400140,409373,-1.99934995,53.58100128,41899012.2594379,37930.0069791197
534,E05000732,Saddleworth South, ,401655,403711,-1.97650003,53.53010178,32643060.2226366,30687.605552187
535,E05000733,Saddleworth West and Lees, ,395879,404341,-2.06364012,53.53570175,4246084.43894176,15141.8972816142
536,E05000734,St James', ,395113,407745,-2.07524991,53.56629944,4995667.84924511,12917.0832053637
537,E05000735,St Mary's, ,393349,405223,-2.10183001,53.54359818,2792347.76049691,10422.2478337367
538,E05000736,Shaw, ,395041,409457,-2.07637,53.58169937,7302700.88858768,14856.8252450576
539,E05000737,Waterhead, ,394789,405722,-2.08011007,53.54809952,2414130.59781126,7696.56706710467
540,E05000738,Werneth, ,391418,403981,-2.13093996,53.53239822,1654482.19842789,5812.40283853336
541,E05000739,Balderstone and Kirkholt, ,390613,410939,-2.14329004,53.59500122,4991860.10080914,11079.8617002669
542,E05000740,Bamford, ,387381,412790,-2.19219995,53.61149979,4283578.73420046,13952.9797960022
543,E05000741,Castleton, ,388501,409767,-2.17515993,53.58440018,8263664.28070514,15235.0449787806
544,E05000742,Central Rochdale, ,390046,413852,-2.15194988,53.62110138,1845991.68445,8827.96406939838
545,E05000743,East Middleton, ,387853,404687,-2.18475008,53.5387001,2671049.7720774,11196.7770334291
546,E05000744,Healey, ,389353,415179,-2.16248012,53.63299942,5678267.46987769,13280.1597499014
547,E05000745,Hopwood Hall, ,386233,408733,-2.2093699,53.57500076,8639269.38313056,18256.8884545796
548,E05000746,Kingsway, ,391258,412613,-2.1336,53.61000061,3652747.2903025,10790.4880037751
549,E05000747,Littleborough Lakeside, ,394981,417109,-2.07739997,53.65050125,27471774.5334248,31548.1924341139
550,E05000748,Milkstone and Deeplish, ,389555,412665,-2.1593399,53.61040115,2377228.29811498,8665.45427786891
551,E05000749,Milnrow and Newhey, ,395271,412696,-2.07294011,53.6108017,17834880.2884342,24775.3876888128
552,E05000750,Norden, ,384964,415673,-2.22886992,53.63740158,25826061.5861864,30468.2193637779
553,E05000751,North Heywood, ,386055,410961,-2.21216011,53.5951004,5584827.76795531,13833.0327509334
554,E05000752,North Middleton, ,387927,406855,-2.18372011,53.55820084,2676634.02043795,10943.4887616179
555,E05000753,Smallbridge and Firgrove, ,391552,413633,-2.12917995,53.61920166,2483712.952024,12848.1626557193
556,E05000754,South Middleton, ,386467,405168,-2.20567989,53.54299927,3987826.84724983,12214.540991956
557,E05000755,Spotland and Falinge, ,387685,415883,-2.18773007,53.6393013,5837853.1486896,18212.5699157448
558,E05000756,Wardle and West Littleborough, ,391475,418349,-2.13048005,53.66159821,13381497.945413,25993.0668451438
559,E05000757,West Heywood, ,383257,410029,-2.25437999,53.58660126,5528620.53179462,14739.4354200508
560,E05000758,West Middleton, ,385456,407157,-2.22103,53.56079865,5110842.7321729,11981.2881385712
561,E05000759,Barton, ,376572,397896,-2.35444999,53.47729874,2539291.46510364,9655.65587575551
562,E05000760,Boothstown and Ellenbrook, ,372516,399768,-2.41573,53.4939003,8596428.4601719,16117.4046240803
563,E05000761,Broughton, ,382953,400336,-2.25844002,53.49950027,2675365.28022889,9607.48075276809
564,E05000762,Cadishead, ,370238,394173,-2.44952989,53.44350052,14751203.0059715,18681.2833944389
565,E05000763,Claremont, ,379275,400643,-2.31391001,53.5021019,1893758.8442607,7363.26608420092
566,E05000764,Eccles, ,377292,399372,-2.34370995,53.49060059,2704777.23810994,8217.77676725295
567,E05000765,Irlam, ,372668,396150,-2.41312003,53.46139908,9344558.1445739,14834.4225682858
568,E05000766,Irwell Riverside, ,381244,399905,-2.28417993,53.49549866,4517887.80778619,15284.8813293331
569,E05000767,Kersal, ,381405,401442,-2.2818501,53.50930023,3123946.41353414,9006.84973690501
570,E05000768,Langworthy, ,380865,399041,-2.28983998,53.48770142,2031384.20872211,6464.18755132458
571,E05000769,Little Hulton, ,371481,403993,-2.43171,53.53179932,4254908.25237825,10997.2068809237
572,E05000770,Ordsall, ,381398,397789,-2.28173995,53.47650146,4132857.7193491,11505.9472012015
573,E05000771,Pendlebury, ,379014,402595,-2.31798005,53.51959991,6630208.41111075,16124.2103496071
574,E05000772,Swinton North, ,376695,402202,-2.35292006,53.51599884,3483494.40507047,7506.84181914418
575,E05000773,Swinton South, ,377807,401013,-2.33607006,53.50529861,2806224.43172078,8857.3020067396
576,E05000774,Walkden North, ,373827,403706,-2.39630008,53.52939987,4478052.98181782,10781.9004256002
577,E05000775,Walkden South, ,374280,402488,-2.38935995,53.51839828,3605151.93852076,9494.68101767515
578,E05000776,Weaste and Seedley, ,379336,398892,-2.31288004,53.48630142,3540233.22546983,9221.98540975933
579,E05000777,Winton, ,375376,398734,-2.37254,53.48469925,3707425.49574753,8945.08139623455
580,E05000778,Worsley, ,374953,400156,-2.37902999,53.49750137,8380130.03985361,15776.9818145734
581,E05000779,Bramhall North, ,389479,386038,-2.15957999,53.37110138,6586452.08620187,12987.6223589675
582,E05000780,Bramhall South and Woodford, ,388889,383327,-2.16835999,53.34669876,9209582.04939261,17149.0749168954
583,E05000781,Bredbury and Woodley, ,393150,392202,-2.10454988,53.42660141,6119135.54452913,16921.2866614559
584,E05000782,Bredbury Green and Romiley, ,393944,390687,-2.09257007,53.4129982,8055277.41921046,16934.6850592238
585,E05000783,Brinnington and Central, ,390078,391174,-2.15073991,53.41730118,5493829.41867257,16679.2265474166
586,E05000784,Cheadle and Gatley, ,385188,388296,-2.22417998,53.3913002,5995833.32747787,13555.6624566095
587,E05000785,Cheadle Hulme North, ,386971,387758,-2.19735003,53.38650131,3886090.39389928,12315.2213511204
588,E05000786,Cheadle Hulme South, ,387131,385388,-2.19484997,53.36520004,4614827.36317732,12608.2331206312
589,E05000787,Davenport and Cale Green, ,388893,388298,-2.16846991,53.39139938,3010283.8478367,9223.32110948396
590,E05000788,Edgeley and Cheadle Heath, ,387818,389565,-2.18469,53.40280151,2968453.64285578,8196.62985800784
591,E05000789,Hazel Grove, ,392537,386515,-2.11364007,53.37549973,3566170.13469693,11226.7924934812
592,E05000790,Heald Green, ,385299,386068,-2.22240996,53.37129974,4775230.72233845,11456.3449369558
593,E05000791,Heatons North, ,387597,392169,-2.18811011,53.42620087,3438520.81784543,10854.7513406798
594,E05000792,Heatons South, ,387346,390746,-2.19182992,53.41339874,3915341.08855085,9569.31531411616
595,E05000793,Manor, ,390899,389569,-2.13835001,53.4029007,3087985.95401304,10698.7179592551
596,E05000794,Marple North, ,397080,389777,-2.04538012,53.40480042,22693251.1155234,31197.5240841289
597,E05000795,Marple South and High Lane, ,395825,386648,-2.06421995,53.37670135,13540887.4219607,23299.3830901433
598,E05000796,Offerton, ,392504,388694,-2.11418009,53.39500046,4323206.4432595,11425.8816842382
599,E05000797,Reddish North, ,389530,394299,-2.15909004,53.44540024,2634993.19537411,7857.27327316599
600,E05000798,Reddish South, ,389522,392336,-2.15914989,53.42770004,3820914.86667814,12323.6733057516
601,E05000799,Stepping Hill, ,391020,387612,-2.13647008,53.38529968,4304023.50982604,12273.4873222236
602,E05000800,Ashton Hurst, ,395056,401542,-2.07600999,53.51060104,4882779.03721192,11457.6058674468
603,E05000801,Ashton St Michael's, ,394845,399417,-2.07915998,53.49150085,2222617.25626431,7115.71472196337
604,E05000802,Ashton Waterloo, ,393358,400539,-2.10159993,53.50149918,4497436.82494014,11934.8252093949
605,E05000803,Audenshaw, ,391420,397463,-2.13072991,53.47380066,4683663.20968825,14952.8927397169
606,E05000804,Denton North East, ,392616,395447,-2.11265993,53.45569992,2761524.52733927,9622.48931672454
607,E05000805,Denton South, ,392929,393859,-2.10790992,53.44150162,2885564.63602916,9867.41581691787
608,E05000806,Denton West, ,391027,394962,-2.13657999,53.45140076,5137464.26365194,12094.6918240226
609,E05000807,Droylsden East, ,391022,398789,-2.13676,53.4856987,3234345.98817998,11432.9865945445
610,E05000808,Droylsden West, ,389708,398922,-2.15656996,53.48690033,2270657.2732609,7348.22747853005
611,E05000809,Dukinfield, ,394070,397634,-2.09081006,53.47539902,3761223.66573368,9854.55311961397
612,E05000810,Dukinfield Stalybridge, ,396088,397590,-2.06040001,53.47499847,2964645.21890922,8852.80987140322
613,E05000811,Hyde Godley, ,396608,394652,-2.05254006,53.44860077,5013152.33406239,13668.332646092
614,E05000812,Hyde Newton, ,395286,396127,-2.07245994,53.4618988,4401145.47186096,10613.7447428514
615,E05000813,Hyde Werneth, ,396018,393626,-2.06139994,53.43939972,6700331.14597229,15779.4342550435
616,E05000814,Longdendale, ,398893,395605,-2.01813006,53.4571991,11634505.9002289,21734.2522630815
617,E05000815,Mossley, ,398436,402055,-2.02504992,53.51520157,9479054.29143072,18540.1395598036
618,E05000816,St Peter's, ,393011,398465,-2.10678005,53.48289871,3587682.74483779,13371.4619116639
619,E05000817,Stalybridge North, ,396599,399897,-2.05273008,53.49580002,5762620.19024558,14638.9685017544
620,E05000818,Stalybridge South, ,399610,399384,-2.00733995,53.49119949,17273896.444217,21575.3773059264
621,E05000819,Altrincham, ,376517,388261,-2.3545599,53.39070129,3032778.48550069,9974.90536460142
622,E05000820,Ashton upon Mersey, ,377992,392347,-2.33266997,53.42750168,2298309.47437708,7204.40432479048
623,E05000821,Bowdon, ,373583,388107,-2.39865994,53.38909912,23498182.7570707,32216.5947107376
624,E05000822,Broadheath, ,376643,389898,-2.35279012,53.40539932,4181922.31058495,13879.0243684727
625,E05000823,Brooklands, ,378766,390788,-2.32091999,53.41350174,2229833.45152479,7874.18358382778
626,E05000824,Bucklow-St Martins, ,374168,392124,-2.3901999,53.4253006,13087281.5547184,25314.171936884
627,E05000825,Clifford, ,382273,395714,-2.26842999,53.457901,1862858.41487908,8672.65447696726
628,E05000826,Davyhulme East, ,376864,396110,-2.34992003,53.46120071,4188065.75131674,10232.3367729755
629,E05000827,Davyhulme West, ,374709,395252,-2.38230991,53.45339966,4363138.02609539,13277.5132992237
630,E05000828,Flixton, ,374639,394047,-2.38327003,53.44260025,4022920.06343348,12860.2323417112
631,E05000829,Gorse Hill, ,379658,396570,-2.30786991,53.46549988,8843802.34888973,14117.4551018568
632,E05000830,Hale Barns, ,379279,386354,-2.31290007,53.37360001,8382962.61521852,15887.7442432121
633,E05000831,Hale Central, ,377567,386648,-2.33866,53.37620163,2607245.01518756,8876.10032161868
634,E05000832,Longford, ,380761,394827,-2.29115009,53.44990158,3481741.18623122,11203.8700833621
635,E05000833,Priory, ,379673,392389,-2.30737996,53.42789841,3235862.06095626,9487.7655284988
636,E05000834,St Mary's, ,377034,391429,-2.34701991,53.4192009,2675735.16847005,8444.96664154752
637,E05000835,Sale Moor, ,380838,391426,-2.2897799,53.41930008,2842336.39465235,9798.9326721385
638,E05000836,Stretford, ,378954,394006,-2.31830001,53.44240189,3236105.81144628,8402.45035512723
639,E05000837,Timperley, ,378130,389325,-2.33037996,53.40029907,2070458.88420038,7503.88115790267
640,E05000838,Urmston, ,376975,393962,-2.34808993,53.44189835,3720336.31343295,12309.6105600859
641,E05000839,Village, ,379176,389185,-2.31464005,53.39910126,2182905.55799585,10308.1020657664
642,E05000840,Abram, ,360802,401943,-2.59256005,53.51269913,12992984.5137505,19677.9511661168
643,E05000841,Ashton, ,358483,400082,-2.62728,53.49580002,5849934.21642915,15925.1096351631
644,E05000842,Aspull New Springs Whelley, ,359739,408268,-2.60940003,53.56949997,20066965.0755614,29474.6280099747
645,E05000843,Astley Mosley Common, ,369879,398980,-2.45539999,53.48669815,17619125.840876,25115.5253344613
646,E05000844,Atherleigh, ,366376,402368,-2.50854993,53.51689911,5712553.77350391,12962.2710918082
647,E05000845,Atherton, ,367566,403549,-2.49073005,53.52759933,4739114.91410969,14111.9755686542
648,E05000846,Bryn, ,356601,400856,-2.65575004,53.50260162,6814287.28828797,15179.0840580228
649,E05000847,Douglas, ,357034,405277,-2.6498301,53.54240036,3815472.85880949,12223.2830293375
650,E05000848,Golborne and Lowton West, ,361128,398409,-2.58719993,53.48099899,8145153.87551295,16695.4470721403
651,E05000849,Hindley, ,361813,404436,-2.57762003,53.53519821,5010732.41881386,14363.3848547624
652,E05000850,Hindley Green, ,363451,403329,-2.55277991,53.52539825,4206883.33720332,12766.6472417709
653,E05000851,Ince, ,359959,405278,-2.60570002,53.54259872,4755902.64319518,11607.6537784201
654,E05000852,Leigh East, ,367298,400695,-2.49446988,53.50189972,4969360.28378591,11228.3189856207
655,E05000853,Leigh South, ,366260,398660,-2.50990009,53.48360062,6547507.80145572,12467.5542629102
656,E05000854,Leigh West, ,363428,400762,-2.55281997,53.50230026,7324236.02953396,16503.6567478779
657,E05000855,Lowton East, ,362642,397699,-2.56431007,53.47470093,11197019.8253627,18265.7437861651
658,E05000856,Orrell, ,353321,404083,-2.70567989,53.53129959,8881621.83720243,20062.8348817193
659,E05000857,Pemberton, ,355101,405469,-2.67902994,53.54389954,6240105.34508066,12872.7003136895
660,E05000858,Shevington with Lower Ground, ,354692,408504,-2.6856401,53.57120132,8968942.54917086,18294.1654923728
661,E05000859,Standish with Langtree, ,355996,410264,-2.66619992,53.58710098,10441052.3067201,16654.4365509773
662,E05000860,Tyldesley, ,369533,402337,-2.46093988,53.51679993,5547265.86643234,13276.2658774201
663,E05000861,Wigan Central, ,358550,406484,-2.62712002,53.55329895,3533286.67704024,9720.38692003833
664,E05000862,Wigan West, ,356532,406901,-2.65762997,53.55690002,2687306.29336092,9424.27622900951
665,E05000863,Winstanley, ,355407,402755,-2.67402005,53.51959991,6167549.87538,10350.4123445917
666,E05000864,Worsley Mesnes, ,357808,403626,-2.63792992,53.52759933,5936664.40381308,11548.4042295445
667,E05000886,Allerton and Hunts Cross, ,341999,385889,-2.87311006,53.36669922,6347156.34838789,13032.1601148811
668,E05000887,Anfield, ,336598,393224,-2.95573997,53.43199921,2334500.24644342,8094.5362419922
669,E05000888,Belle Vale, ,343491,388782,-2.85121012,53.39279938,4721798.80600661,12594.8124580183
670,E05000889,Central, ,335050,390433,-2.97846007,53.40670013,3870049.25243761,11556.8772234363
671,E05000890,Childwall, ,340631,389375,-2.89432001,53.39789963,3153903.2725507,10573.3015756795
672,E05000891,Church, ,339976,387552,-2.90382004,53.38140106,3455947.65258734,7567.29682700435
673,E05000892,Clubmoor, ,337859,394087,-2.93692994,53.43989944,2842121.52480853,7746.99485819093
674,E05000893,County, ,336142,394545,-2.96286988,53.44380188,1905818.09587348,7487.9318791484
675,E05000894,Cressington, ,339875,385297,-2.90491009,53.36109924,4378957.40444745,10056.1275623491
676,E05000895,Croxteth, ,340801,395293,-2.89287996,53.4510994,5296339.58828973,10448.9305091396
677,E05000896,Everton, ,335980,392038,-2.96479988,53.4211998,3585533.4318167,7354.19665410002
678,E05000897,Fazakerley, ,338603,396805,-2.92627001,53.46440125,6018761.69213993,14290.8772511806
679,E05000898,Greenbank, ,338089,388359,-2.93234992,53.38840103,2117374.42297073,8815.42280657301
680,E05000899,Kensington and Fairfield, ,337213,391243,-2.94608998,53.41419983,2005290.04487145,7128.93884838188
681,E05000900,Kirkdale, ,334455,392707,-2.98787999,53.42710114,7871674.08020917,12251.8880699169
682,E05000901,Knotty Ash, ,341163,391632,-2.88673997,53.41820145,3467988.6878094,11841.0800207799
683,E05000902,Mossley Hill, ,338430,386161,-2.92679,53.36869812,5368107.32500516,10744.3537074005
684,E05000903,Norris Green, ,338830,395044,-2.9224999,53.44860077,2639580.87073359,7046.02991121547
685,E05000904,Old Swan, ,339140,391115,-2.91707993,53.41329956,2510763.74338575,7399.18243644598
686,E05000905,Picton, ,337615,389670,-2.93972993,53.40019989,3035491.53812016,8757.21582776531
687,E05000906,Princes Park, ,336272,388651,-2.9597199,53.39080048,2427759.80868725,6817.19127025277
688,E05000907,Riverside, ,335172,388732,-2.97626996,53.39139938,6515472.93006807,11742.384017063
689,E05000908,St Michael's, ,337100,387208,-2.94698,53.37799835,4956868.93986745,9801.32094060452
690,E05000909,Speke-Garston, ,342937,383238,-2.85853004,53.3429985,23726190.2031098,23153.395055768
691,E05000910,Tuebrook and Stoneycroft, ,338306,392424,-2.9298799,53.42499924,2572230.06907838,8875.43678816132
692,E05000911,Warbreck, ,336352,396119,-2.96003008,53.45800018,3078877.86624027,8963.79639893144
693,E05000912,Wavertree, ,339401,389330,-2.91281009,53.39730072,2923596.26134204,7519.95400899903
694,E05000913,West Derby, ,339979,393705,-2.9049499,53.43669891,3112558.10258825,10105.4232352983
695,E05000914,Woolton, ,342011,387593,-2.87323999,53.38199997,3762486.45784705,10585.3336777554
696,E05000915,Yew Tree, ,341395,393191,-2.88353992,53.43220139,3530554.20280915,9876.16725954846
697,E05000916,Billinge and Seneley Green, ,353813,399950,-2.69764996,53.49420166,10651846.0106559,17194.1891962876
698,E05000917,Blackbrook, ,353462,396669,-2.70245004,53.46469879,3292031.18266249,11788.0698168266
699,E05000918,Bold, ,353189,390940,-2.70570993,53.41320038,19724725.1026447,25537.4158937942
700,E05000919,Earlestown, ,356776,395616,-2.65239,53.45550156,4633625.69152029,14053.2013761611
701,E05000920,Eccleston, ,348138,394902,-2.78235006,53.44829941,9740989.12771126,18702.1956606032
702,E05000921,Haydock, ,356914,397526,-2.65057993,53.47269821,14097076.5825975,25171.8063621149
703,E05000922,Moss Bank, ,351742,397994,-2.72855997,53.47650146,5682065.71454328,12786.1388831965
704,E05000923,Newton, ,359148,394964,-2.61659002,53.44990158,7047289.3593905,16286.1651499156
705,E05000924,Parr, ,353765,394762,-2.6976099,53.44760132,4449919.34164448,9955.38820243043
706,E05000925,Rainford, ,348751,400235,-2.77398992,53.49629974,30971429.2891802,27415.4642994727
707,E05000926,Rainhill, ,349314,391004,-2.76400995,53.41339874,6619369.27899602,13149.7658205543
708,E05000927,Sutton, ,352976,392793,-2.70918989,53.42979813,2294071.5493244,7785.99855925729
709,E05000928,Thatto Heath, ,350606,393116,-2.74491,53.43249893,5839920.64058534,11932.6931304613
710,E05000929,Town Centre, ,351208,394895,-2.73611999,53.44860077,5846826.94861285,13302.3319627556
711,E05000930,West Park, ,349567,394769,-2.7608099,53.44729996,2487024.34664587,8927.96703967922
712,E05000931,Windle, ,349844,396550,-2.7569201,53.4632988,2980595.45465975,8713.43524601338
713,E05000932,Ainsdale, ,330561,412099,-3.05078006,53.60079956,10495913.6666295,17479.7026860915
714,E05000933,Birkdale, ,333046,414534,-3.01375008,53.62310028,3063184.63966057,8297.73353865998
715,E05000934,Blundellsands, ,330761,399997,-3.04506993,53.49209976,9141904.44473941,13865.5607970821
716,E05000935,Cambridge, ,334744,419335,-2.98909998,53.66640091,27979318.9405796,31285.8681308088
717,E05000936,Church, ,332068,397649,-3.02486992,53.47119904,4008824.44181507,9200.25325144196
718,E05000937,Derby, ,334886,395495,-2.98197007,53.45220184,2196192.39871434,7184.79558747512
719,E05000938,Duke's, ,332334,416006,-3.02484012,53.63619995,18708411.5158916,20306.2574620684
720,E05000939,Ford, ,333901,398354,-2.99741006,53.47769928,3337307.40745857,9176.10118362148
721,E05000940,Harington, ,329690,408899,-3.06321001,53.5719986,23474001.0172754,34694.6052295865
722,E05000941,Kew, ,334808,415639,-2.98734999,53.6332016,4057560.66658554,8410.52810358343
723,E05000942,Linacre, ,332972,395659,-3.01082993,53.45339966,6906438.9581716,12362.0221853172
724,E05000943,Litherland, ,334217,396953,-2.9923501,53.46519852,1960076.99094866,8311.03029156537
725,E05000944,Manor, ,332505,401775,-3.01917005,53.50830078,16060032.5964173,28413.6936792632
726,E05000945,Meols, ,336672,420036,-2.96006989,53.67300034,9785734.72739528,18590.5912873251
727,E05000946,Molyneux, ,338924,400312,-2.92211008,53.49599838,12580896.9891792,25444.473002353
728,E05000947,Netherton and Orrell, ,335723,398104,-2.96990991,53.47570038,4259655.87103487,12557.0015196884
729,E05000948,Norwood, ,335814,416670,-2.97234988,53.64260101,3642022.54838543,9053.46079247895
730,E05000949,Park, ,336618,402984,-2.9574101,53.5196991,13959841.8918522,24490.9134640547
731,E05000950,Ravenmeols, ,331259,404266,-3.03850007,53.5304985,18712617.6445778,32728.4667934574
732,E05000951,St Oswald, ,335633,399751,-2.97160006,53.4905014,2941080.9000671,9865.23794467687
733,E05000952,Sudell, ,338607,402137,-2.92724991,53.51229858,5290129.06531916,10750.3888547774
734,E05000953,Victoria, ,332132,399296,-3.02426004,53.48600006,2218596.01259822,7370.97224662696
735,E05000954,Bebington, ,331811,384396,-3.02587008,53.35210037,7291296.82909585,12779.8025068527
736,E05000955,Bidston and St James, ,329880,389893,-3.05609012,53.40119934,6965184.90243915,14208.1911710652
737,E05000956,Birkenhead and Tranmere, ,332115,388261,-3.02213001,53.38679886,4504967.24339643,10920.8207232254
738,E05000957,Bromborough, ,334717,383471,-2.98202991,53.34410095,13911800.233943,15837.7602513445
739,E05000958,Clatterbridge, ,331396,381821,-3.03153992,53.3288002,26093499.3804698,25034.8714121615
740,E05000959,Claughton, ,328935,388291,-3.06994009,53.38669968,4274035.88032898,12186.8378901168
741,E05000960,Eastham, ,336255,380583,-2.95834994,53.31829834,16784364.2182434,18098.7477316237
742,E05000961,"Greasby, Frankby and Irby", ,325298,386264,-3.12413001,53.36800003,10015320.129105,16726.1204545105
743,E05000962,Heswall, ,327063,381297,-3.09647012,53.32360077,24122484.9061756,21972.7189420731
744,E05000963,Hoylake and Meols, ,322878,388766,-3.16110992,53.39009857,46699647.9806651,33065.1983506264
745,E05000964,Leasowe and Moreton East, ,327236,390848,-3.09607005,53.40940094,10437697.0511619,20508.3039345734
746,E05000965,Liscard, ,331021,391927,-3.03938007,53.41960144,2839017.75309133,10013.9391519941
747,E05000966,Moreton West and Saughall Massie, ,325346,389849,-3.12425995,53.40019989,7675214.58547616,14874.156945264
748,E05000967,New Brighton, ,330596,393466,-3.04610991,53.4333992,4851781.10551161,10846.752776843
749,E05000968,Oxton, ,330358,387490,-3.0483799,53.37969971,3204815.60248984,8784.86576302227
750,E05000969,Pensby and Thingwall, ,327134,384806,-3.09621,53.35509872,10930905.2827799,18464.9964336323
751,E05000970,Prenton, ,330283,386381,-3.0492599,53.36970139,3810124.51705984,9154.8444966213
752,E05000971,Rock Ferry, ,332692,386819,-3.01314998,53.37390137,5243998.60840342,12876.2849155311
753,E05000972,Seacombe, ,331295,390851,-3.03502011,53.40999985,4642412.18828699,10450.1298507274
754,E05000973,Upton, ,327471,387918,-3.09186006,53.3830986,4251589.51345321,9780.23565970215
755,E05000974,Wallasey, ,328967,392781,-3.07047009,53.42699814,9308675.21015138,26500.6811005326
756,E05000975,West Kirby and Thurstaston, ,323215,385878,-3.15533996,53.36420059,28540273.2330501,30234.0300751924
757,E05000976,Central, ,435247,406419,-1.46945,53.55319977,4228909.48716644,10262.4716987109
758,E05000977,Cudworth, ,439130,408942,-1.41052997,53.57559967,8510937.8515289,17366.2444437288
759,E05000978,Darfield, ,441799,404896,-1.37075996,53.53910065,17817843.8877993,23551.5360331929
760,E05000979,Darton East, ,432552,409800,-1.50977004,53.58380127,7343090.0002015,15269.9901094694
761,E05000980,Darton West, ,430731,409233,-1.53733003,53.5788002,11510782.9693975,21692.8352090045
762,E05000981,Dearne North, ,446070,405467,-1.30623996,53.54380035,6881072.48786066,15733.3049496577
763,E05000982,Dearne South, ,445371,403331,-1.31709003,53.52470016,8726463.3997976,14444.9950191111
764,E05000983,Dodworth, ,431468,405712,-1.52655995,53.54710007,10450106.0853961,18105.2308734788
765,E05000984,Hoyland Milton, ,438159,400942,-1.42615998,53.50379944,7060702.0209396,15161.6333276757
766,E05000985,Kingstone, ,433921,405849,-1.48951995,53.5481987,2795894.02973406,10018.8189243146
767,E05000986,Monk Bretton, ,437463,409941,-1.43558002,53.58470154,7477649.9158798,19841.7271662711
768,E05000987,North East, ,441141,409833,-1.38004005,53.58349991,21048750.205164,27518.6544228003
769,E05000988,Old Town, ,434291,407536,-1.48374999,53.56330109,3575944.01480867,11315.2082119266
770,E05000989,Penistone East, ,430225,403069,-1.54557002,53.52339935,88376831.193604,73075.269228561
771,E05000990,Penistone West, ,418795,402678,-1.71799004,53.52050018,79469549.2461718,52105.7953508358
772,E05000991,Rockingham, ,435633,400274,-1.46431994,53.4980011,8740065.95382036,15288.9059284541
773,E05000992,Royston, ,436193,411452,-1.45458996,53.59840012,6915154.659387,13736.045490227
774,E05000993,St Helens, ,434985,409188,-1.47309005,53.5780983,4522185.95154801,11712.2505834613
775,E05000994,Stairfoot, ,437537,405093,-1.43504,53.54119873,7828567.65569316,16654.4211456417
776,E05000995,Wombwell, ,438983,402809,-1.41350996,53.52050018,6689252.05425293,13828.5633145929
777,E05000996,Worsbrough, ,435852,403245,-1.46068001,53.52470016,9107871.38978392,17819.1662728861
778,E05001019,Boston Castle, ,442861,391864,-1.35651004,53.42179871,8152116.82932141,17530.3590347845
779,E05001020,Brinsworth and Catcliffe, ,442174,389336,-1.36717999,53.39920044,6295208.45143938,15523.1840923853
780,E05001022,Hellaby, ,448409,391565,-1.27307999,53.41870117,9106342.78860075,19634.9712765097
781,E05001023,Holderness, ,446615,385619,-1.30094004,53.36539841,8293399.63627753,17823.1735429047
782,E05001024,Hoober, ,440096,398582,-1.39725995,53.48239899,27430988.5034057,31300.502185606
783,E05001025,Keppel, ,438643,394834,-1.41961002,53.44889832,9398828.53954398,15784.9555207794
784,E05001026,Maltby, ,454176,391151,-1.18638003,53.41439819,20669153.4369738,27058.9295809154
785,E05001027,Rawmarsh, ,443577,396097,-1.34514999,53.45980072,6454438.58830277,13986.4703652619
786,E05001028,Rother Vale, ,445702,387395,-1.31440997,53.38150024,23170346.1834178,37195.8895579272
787,E05001029,Rotherham East, ,444164,393572,-1.33667004,53.43709946,3319006.56363288,8169.93237772865
788,E05001030,Rotherham West, ,440410,392949,-1.39324999,53.43180084,5282559.663347,14383.2512825948
789,E05001031,Silverwood, ,447215,395798,-1.29041004,53.45679855,22319549.2740002,31471.7198893107
790,E05001032,Sitwell, ,446016,389866,-1.30932999,53.40359879,11940924.7913628,17937.6217366489
791,E05001033,Swinton, ,445737,398625,-1.31226003,53.48239899,4940219.40207336,12458.7372286175
792,E05001034,Valley, ,446085,393131,-1.30780995,53.43299866,6766462.92961705,15664.0844706457
793,E05001035,Wales, ,449904,382229,-1.25206006,53.33459854,38524213.434336,38932.8070487588
794,E05001036,Wath, ,444089,400140,-1.33687997,53.49610138,10802058.0804779,19717.4100131816
795,E05001037,Wickersley, ,448545,392488,-1.27089,53.42699814,2740169.61074849,10102.4694095835
796,E05001038,Wingfield, ,441634,395132,-1.37453997,53.45130157,5880000.63621469,13365.6153606409
797,E05001067,Birtley, ,427564,554979,-1.57183003,54.88880157,3822447.75945811,9962.48780554708
798,E05001068,Blaydon, ,418682,562643,-1.7098,54.95809937,5416300.62738627,12282.251993625
799,E05001069,Bridges, ,425902,563064,-1.59702003,54.96149826,3174812.47571496,8571.5772684144
800,E05001071,Chowdene, ,426178,559049,-1.59307003,54.92539978,1569937.57014942,6006.81519403461
801,E05001072,Crawcrook and Greenside, ,414247,562566,-1.77906001,54.95750046,18327042.7892416,27849.1337490345
